date,format,startTime,endTime,sessionName,sessionLongName,sessionNumber,sessionTracks,paperID,paperTitle,paperAuthors
2020-11-16,zoom,12:00,13:00,Zoom Q&A Session 1D,Zoom Q&A Session 1D: Interpretability and Analysis of Models for NLP,1D,Interpretability and Analysis of Models for NLP,498, A Matter of Framing: The Impact of Linguistic Formalism on Probing Results ,Ilia Kuznetsov and Iryna Gurevych
2020-11-16,zoom,12:00,13:00,Zoom Q&A Session 1D,Zoom Q&A Session 1D: Interpretability and Analysis of Models for NLP,1D,Interpretability and Analysis of Models for NLP,947, Information-Theoretic Probing with Minimum Description Length ,Elena Voita and Ivan Titov
2020-11-16,zoom,12:00,13:00,Zoom Q&A Session 1D,Zoom Q&A Session 1D: Interpretability and Analysis of Models for NLP,1D,Interpretability and Analysis of Models for NLP,2122, Intrinsic Probing through Dimension Selection ,"Lucas Torroba Hennigen, Adina Williams and Ryan Cotterell"
2020-11-16,zoom,12:00,13:00,Zoom Q&A Session 1D,Zoom Q&A Session 1D: Interpretability and Analysis of Models for NLP,1D,Interpretability and Analysis of Models for NLP,2893, Learning Which Features Matter: RoBERTa Acquires a Preference for Linguistic Generalizations (Eventually) ,"Alex Warstadt, Yian Zhang, Xiaocheng Li, Haokun Liu and Samuel R. Bowman"
2020-11-16,zoom,13:00,14:00,Zoom Q&A Session 2A,Zoom Q&A Session 2A: Machine Learning for NLP,2A,Machine Learning for NLP,903, Repulsive Attention: Rethinking Multi-head Attention as Bayesian Inference ,"Bang An, Jie Lyu, Zhenyi Wang, Chunyuan Li, Changwei Hu, Fei Tan, Ruiyi Zhang, Yifan Hu and Changyou Chen"
2020-11-16,zoom,13:00,14:00,Zoom Q&A Session 2A,Zoom Q&A Session 2A: Machine Learning for NLP,2A,Machine Learning for NLP,1210, KERMIT: Complementing Transformer Architectures with Encoders of Explicit Syntactic Interpretations ,"Fabio Massimo Zanzotto, Andrea Santilli, Leonardo Ranaldi, Dario Onorati, Pierfrancesco Tommasino and Francesca Fallucchi"
2020-11-16,zoom,13:00,14:00,Zoom Q&A Session 2A,Zoom Q&A Session 2A: Machine Learning for NLP,2A,Machine Learning for NLP,1618, ETC: Encoding Long and Structured Inputs in Transformers ,"Joshua Ainslie, Santiago Ontanon, Chris Alberti, Vaclav Cvicek, Zachary Fisher, Philip Pham, Anirudh Ravula, Sumit Sanghai, Qifan Wang and Li Yang"
2020-11-16,zoom,13:00,14:00,Zoom Q&A Session 2A,Zoom Q&A Session 2A: Machine Learning for NLP,2A,Machine Learning for NLP,2343, Pre-Training Transformers as Energy-Based Cloze Models ,"Kevin Clark, Minh-Thang Luong, Quoc Le and Christopher D. Manning"
2020-11-16,zoom,13:00,14:00,Zoom Q&A Session 2A,Zoom Q&A Session 2A: Machine Learning for NLP,2A,Machine Learning for NLP,2615, Calibration of Pre-trained Transformers ,Shrey Desai and Greg Durrett
2020-11-16,zoom,13:00,14:00,Zoom Q&A Session 2B,Zoom Q&A Session 2B: NLP Applications,2B,NLP Applications,TACL2047, Data Weighted Training Strategies for Grammatical Error Correction ,"Jared Lichtarge, Chris Alberti, Shankar Kumar"
2020-11-16,zoom,13:00,14:00,Zoom Q&A Session 2B,Zoom Q&A Session 2B: NLP Applications,2B,NLP Applications,328, Near-imperceptible Neural Linguistic Steganography via Self-Adjusting Arithmetic Coding ,"Jiaming Shen, Heng Ji and Jiawei Han"
2020-11-16,zoom,13:00,14:00,Zoom Q&A Session 2B,Zoom Q&A Session 2B: NLP Applications,2B,NLP Applications,802, Multi-Dimensional Gender Bias Classification ,"Emily Dinan, Angela Fan, Ledell Wu, Jason Weston, Douwe Kiela and Adina Williams"
2020-11-16,zoom,13:00,14:00,Zoom Q&A Session 2B,Zoom Q&A Session 2B: NLP Applications,2B,NLP Applications,2958, FIND: Human-in-the-Loop Debugging Deep Text Classifiers ,"Piyawat Lertvittayakumjorn, Lucia Specia and Francesca Toni"
2020-11-16,zoom,13:00,14:00,Zoom Q&A Session 2B,Zoom Q&A Session 2B: NLP Applications,2B,NLP Applications,1390, Conversational Document Prediction to Assist Customer Care Agents ,"Jatin Ganhotra, Haggai Roitman, Doron Cohen, Nathaniel Mills, Chulaka Gunasekara, Yosi Mass, Sachindra Joshi, Luis Lastras and David Konopnicki"
2020-11-16,zoom,13:00,14:00,Zoom Q&A Session 2C,Zoom Q&A Session 2C: Dialog and Interactive Systems,2C,Dialog and Interactive Systems,1219, Incremental Processing in the Age of Non-Incremental Encoders: An Empirical Assessment of Bidirectional Models for Incremental NLU ,Brielen Madureira and David Schlangen
2020-11-16,zoom,13:00,14:00,Zoom Q&A Session 2C,Zoom Q&A Session 2C: Dialog and Interactive Systems,2C,Dialog and Interactive Systems,TACL2143, Task-Oriented Dialogue as Dataflow Synthesis ,"Jacob Andreas, John Bufe, David Burkett, Charles Chen, Josh Clausman, Jean Crawford, Kate Crim, Jordan DeLoach, Leah Dorner, Jason Eisner, Hao Fang, Alan Guo, David Hall, Kristin Hayes, Kellie Hill, Diana Ho, Wendy Iwaszuk, Smriti Jha, Dan Klein, Jayant Krishnamurthy, Theo Lanman, Percy Liang, Christopher Lin, Ilya Lintsbakh, Andy McGovern, Alexander Nisnevich, Adam Pauls, Brent Read, Dan Roth, Subhro Roy, Beth Short, Div Slomin, Ben Snyder, Stephon Striplin, Yu Su, Zachary Tellman, Sam Thomson, Andrei Vorobev, Izabela Witoszko, Jason Wolfe, Abby Wray, Yuchen Zhang, Alexander Zotov, Jesse Rusak, Dmitrij Petters"
2020-11-16,zoom,13:00,14:00,Zoom Q&A Session 2C,Zoom Q&A Session 2C: Dialog and Interactive Systems,2C,Dialog and Interactive Systems,148, Augmented Natural Language for Generative Sequence Labeling ,"Ben Athiwaratkun, CГ­cero Nogueira dos Santos, Jason Krone and Bing Xiang"
2020-11-16,zoom,13:00,14:00,Zoom Q&A Session 2C,Zoom Q&A Session 2C: Dialog and Interactive Systems,2C,Dialog and Interactive Systems,1700, Dialogue Response Ranking Training with Large-Scale Human Feedback Data ,"Xiang Gao, Yizhe Zhang, Michel Galley, Chris Brockett and Bill Dolan"
2020-11-16,zoom,13:00,14:00,Zoom Q&A Session 2D,"Zoom Q&A Session 2D: Semantics: Sentence-level Semantics, Textual Inference and Other areas",2D,"Semantics: Sentence-level Semantics, Textual Inference and Other areas",3544, Semantic Evaluation for Text-to-SQL with Distilled Test Suites ,"Ruiqi Zhong, Tao Yu and Dan Klein"
2020-11-16,zoom,13:00,14:00,Zoom Q&A Session 2D,"Zoom Q&A Session 2D: Semantics: Sentence-level Semantics, Textual Inference and Other areas",2D,"Semantics: Sentence-level Semantics, Textual Inference and Other areas",2635, Cross-Thought for Sentence Encoder Pre-training ,"Shuohang Wang, Yuwei Fang, Siqi Sun, Zhe Gan, Yu Cheng, Jingjing Liu and Jing Jiang"
2020-11-16,zoom,13:00,14:00,Zoom Q&A Session 2D,"Zoom Q&A Session 2D: Semantics: Sentence-level Semantics, Textual Inference and Other areas",2D,"Semantics: Sentence-level Semantics, Textual Inference and Other areas",3506, AutoQA: From Databases To QA Semantic Parsers With Only Synthetic Training Data ,"Silei Xu, Sina Semnani, Giovanni Campagna and Monica Lam"
2020-11-16,zoom,13:00,14:00,Zoom Q&A Session 2D,"Zoom Q&A Session 2D: Semantics: Sentence-level Semantics, Textual Inference and Other areas",2D,"Semantics: Sentence-level Semantics, Textual Inference and Other areas",TACL2135, Sketch-Driven Regular Expression Generation from Natural Language and Examples ,"Xi Ye, Qiaochu Chen, Xinyu Wang, Isil Dillig, Greg Durrett"
2020-11-16,plenary,19:00,20:00,Industry Panel,Industry Panel,,,,,
2020-11-16,zoom,20:00,21:00,Zoom Q&A Session 3A,Zoom Q&A Session 3A: Summarization,3A,Summarization,2900, A Spectral Method for Unsupervised Multi-Document Summarization ,"Kexiang Wang, Baobao Chang and Zhifang Sui"
2020-11-16,zoom,20:00,21:00,Zoom Q&A Session 3A,Zoom Q&A Session 3A: Summarization,3A,Summarization,965, What Have We Achieved on Text Summarization? ,"Dandan Huang, Leyang Cui, Sen Yang, Guangsheng Bao, Wang Kun, Jun Xie and Yue Zhang"
2020-11-16,zoom,20:00,21:00,Zoom Q&A Session 3A,Zoom Q&A Session 3A: Summarization,3A,Summarization,471, Q-learning with Language Model for Edit-based Unsupervised Summarization ,"Ryosuke Kohita, Akifumi Wachi, Yang Zhao and Ryuki Tachibana"
2020-11-16,zoom,20:00,21:00,Zoom Q&A Session 3A,Zoom Q&A Session 3A: Summarization,3A,Summarization,3111, Friendly Topic Assistant for Transformer Based Abstractive Summarization ,"Zhengjue Wang, Zhibin Duan, Hao Zhang, chaojie wang, long tian, Bo Chen and Mingyuan Zhou"
2020-11-16,zoom,20:00,21:00,Zoom Q&A Session 3B,Zoom Q&A Session 3B: Machine Learning for NLP,3B,Machine Learning for NLP,3394, Contrastive Distillation on Intermediate Representations for Language Model Compression ,"Siqi Sun, Zhe Gan, Yuwei Fang, Yu Cheng, Shuohang Wang and Jingjing Liu"
2020-11-16,zoom,20:00,21:00,Zoom Q&A Session 3B,Zoom Q&A Session 3B: Machine Learning for NLP,3B,Machine Learning for NLP,2783, TernaryBERT: Distillation-aware Ultra-low Bit BERT ,"Wei Zhang, Lu Hou, Yichun Yin, Lifeng Shang, Xiao Chen, Xin Jiang and Qun Liu"
2020-11-16,zoom,20:00,21:00,Zoom Q&A Session 3B,Zoom Q&A Session 3B: Machine Learning for NLP,3B,Machine Learning for NLP,2793, Self-Supervised Meta-Learning for Few-Shot Natural Language Classification Tasks ,"Trapit Bansal, Rishikesh Jha, Tsendsuren Munkhdalai and Andrew McCallum"
2020-11-16,zoom,20:00,21:00,Zoom Q&A Session 3B,Zoom Q&A Session 3B: Machine Learning for NLP,3B,Machine Learning for NLP,2838, Efficient Meta Lifelong-Learning with Limited Memory ,"Zirui Wang, Sanket Vaibhav Mehta, Barnabas Poczos and Jaime Carbonell"
2020-11-16,zoom,20:00,21:00,Zoom Q&A Session 3C,Zoom Q&A Session 3C: Machine Translation and Multilinguality,3C,Machine Translation and Multilinguality,858, Don't Use English Dev: On the Zero-Shot Cross-Lingual Evaluation of Contextual Embeddings ,"Phillip Keung, yichao lu, Julian Salazar and Vikas Bhardwaj"
2020-11-16,zoom,20:00,21:00,Zoom Q&A Session 3C,Zoom Q&A Session 3C: Machine Translation and Multilinguality,3C,Machine Translation and Multilinguality,TACL2107, Multilingual Denoising Pre-training for Neural Machine Translation ,"Jiatao Gu, Yinhan Liu, Naman Goyal, Xian Li, Sergey Edunov, Marjan Ghazvininejad, Mike Lewis, Luke Zettlemoyer"
2020-11-16,zoom,20:00,21:00,Zoom Q&A Session 3C,Zoom Q&A Session 3C: Machine Translation and Multilinguality,3C,Machine Translation and Multilinguality,1503, A Supervised Word Alignment Method based on Cross-Language Span Prediction using Multilingual BERT ,"Masaaki Nagata, Katsuki Chousa and Masaaki Nishino"
2020-11-16,zoom,20:00,21:00,Zoom Q&A Session 3C,Zoom Q&A Session 3C: Machine Translation and Multilinguality,3C,Machine Translation and Multilinguality,1694, Accurate Word Alignment Induction from Neural Machine Translation ,"Yun Chen, Yang Liu, Guanhua Chen, Xin Jiang and Qun Liu"
2020-11-16,zoom,20:00,21:00,Zoom Q&A Session 3C,Zoom Q&A Session 3C: Machine Translation and Multilinguality,3C,Machine Translation and Multilinguality,3370, ChrEn: Cherokee-English Machine Translation for Endangered Language Revitalization ,"Shiyue Zhang, Benjamin Frey and Mohit Bansal"
2020-11-16,zoom,20:00,21:00,Zoom Q&A Session 3D,Zoom Q&A Session 3D: Computational Social Science and Social Media,3D,Computational Social Science and Social Media,838, Unsupervised Discovery of Implicit Gender Bias ,Anjalie Field and Yulia Tsvetkov
2020-11-16,zoom,20:00,21:00,Zoom Q&A Session 3D,Zoom Q&A Session 3D: Computational Social Science and Social Media,3D,Computational Social Science and Social Media,2561, Condolence and Empathy in Online Communities ,Naitian Zhou and David Jurgens
2020-11-16,zoom,20:00,21:00,Zoom Q&A Session 3D,Zoom Q&A Session 3D: Computational Social Science and Social Media,3D,Computational Social Science and Social Media,2651, An Embedding Model for Estimating Legislative Preferences from the Frequency and Sentiment of Tweets ,"Gregory Spell, Brian Guay, Sunshine Hillygus and Lawrence Carin"
2020-11-16,zoom,20:00,21:00,Zoom Q&A Session 3D,Zoom Q&A Session 3D: Computational Social Science and Social Media,3D,Computational Social Science and Social Media,2894, Measuring Information Propagation in Literary Social Networks ,Matthew Sims and David Bamman
2020-11-16,zoom,20:00,21:00,Zoom Q&A Session 3D,Zoom Q&A Session 3D: Computational Social Science and Social Media,3D,Computational Social Science and Social Media,3450,Social Chemistry 101: Learning to Reason about Social and Moral Norms,"Maxwell Forbes, Jena D. Hwang, Vered Shwartz, Maarten Sap and Yejin Choi"
2020-11-16,zoom,21:00,22:00,Zoom Q&A Session 4A,Zoom Q&A Session 4A: Information Extraction,4A,Information Extraction,96, Event Extraction by Answering (Almost) Natural Questions ,Xinya Du and Claire Cardie
2020-11-16,zoom,21:00,22:00,Zoom Q&A Session 4A,Zoom Q&A Session 4A: Information Extraction,4A,Information Extraction,237, Connecting the Dots: Event Graph Schema Induction with Path Language Modeling ,"Manling Li, Qi Zeng, Ying Lin, Kyunghyun Cho, Heng Ji, Jonathan May, Nathanael Chambers and Clare Voss"
2020-11-16,zoom,21:00,22:00,Zoom Q&A Session 4A,Zoom Q&A Session 4A: Information Extraction,4A,Information Extraction,1116, Joint Constrained Learning for Event-Event Relation Extraction ,"Haoyu Wang, Muhao Chen, Hongming Zhang and Dan Roth"
2020-11-16,zoom,21:00,22:00,Zoom Q&A Session 4A,Zoom Q&A Session 4A: Information Extraction,4A,Information Extraction,1749, Incremental Event Detection via Knowledge Consolidation Networks ,"Pengfei Cao, Yubo Chen, Jun Zhao and Taifeng Wang"
2020-11-16,zoom,21:00,22:00,Zoom Q&A Session 4A,Zoom Q&A Session 4A: Information Extraction,4A,Information Extraction,2427, Semi-supervised New Event Type Induction and Event Detection ,Lifu Huang and Heng Ji
2020-11-16,zoom,21:00,22:00,Zoom Q&A Session 4B,Zoom Q&A Session 4B: Language Generation,4B,Language Generation,923, Language Generation with Multi-Hop Reasoning on Commonsense Knowledge Graph ,"Haozhe Ji, Pei Ke, Shaohan Huang, Furu Wei, Xiaoyan Zhu and Minlie Huang"
2020-11-16,zoom,21:00,22:00,Zoom Q&A Session 4B,Zoom Q&A Session 4B: Language Generation,4B,Language Generation,1581, Reformulating Unsupervised Style Transfer as Paraphrase Generation ,"Kalpesh Krishna, John Wieting and Mohit Iyyer"
2020-11-16,zoom,21:00,22:00,Zoom Q&A Session 4B,Zoom Q&A Session 4B: Language Generation,4B,Language Generation,2511, PAIR: Planning and Iterative Refinement in Pre-trained Transformers for Long Text Generation ,Xinyu Hua and Lu Wang
2020-11-16,zoom,21:00,22:00,Zoom Q&A Session 4B,Zoom Q&A Session 4B: Language Generation,4B,Language Generation,3010, Plan ahead: Self-Supervised Text Planning for Paragraph Completion Task ,Dongyeop Kang and Eduard Hovy
2020-11-16,zoom,21:00,22:00,Zoom Q&A Session 4B,Zoom Q&A Session 4B: Language Generation,4B,Language Generation,3270, Back to the Future: Unsupervised Backprop-based Decoding for Counterfactual and Abductive Commonsense Reasoning ,"Lianhui Qin, Vered Shwartz, Peter West, Chandra Bhagavatula, Jena D. Hwang, Ronan Le Bras, Antoine Bosselut and Yejin Choi"
2020-11-16,zoom,21:00,22:00,Zoom Q&A Session 4C,"Zoom Q&A Session 4C: Language Grounding to Vision, Robotics and Beyond",4C,"Language Grounding to Vision, Robotics and Beyond",647, Where Are You? Localization from Embodied Dialog ,"Meera Hahn, Jacob Krantz, Dhruv Batra, Devi Parikh, James Rehg, Stefan Lee and Peter Anderson"
2020-11-16,zoom,21:00,22:00,Zoom Q&A Session 4C,"Zoom Q&A Session 4C: Language Grounding to Vision, Robotics and Beyond",4C,"Language Grounding to Vision, Robotics and Beyond",1071, Learning to Represent Image and Text with Denotation Graph ,"Bowen Zhang, Hexiang Hu, Vihan Jain, Eugene Ie and Fei Sha"
